name,url,pic,拼音片名,类型,国家,艺人,推荐,年代,COPY,
千与千寻,https://maoyan.com/films/1212,https://z3.ax1x.com/2021/05/31/2Zrr7V.jpg,qyqx,"动画,dh","日,r","宫崎骏,gqj","推荐,tj,zok",2019,"<a href=""https://maoyan.com/films/1212""><img src=""https://z3.ax1x.com/2021/05/31/2Zrr7V.jpg"" tag=""千与千寻,qyqx,动画,dh,日,r,宫崎骏,gqj,推荐,tj,zok,2019""></a><span class=""tip"" id=""https://z3.ax1x.com/2021/05/31/2Zrr7V.jpg"" onclick=""alert('千与千寻,qyqx,动画,dh,日,r,宫崎骏,gqj,推荐,tj,zok,2019')"">&nbsp;</span>","""<a href=""""""&B2&""""""><img src=""""""&C2&"""""" tag=""""""&A2&"",""&D2&"",""&E2&"",""&F2&"",""&G2&"",""&H2&"",""&I2&""""""></a><span class=""""tip"""" id=""""""&C2&"""""" onclick=""""alert('""&A2&"",""&D2&"",""&E2&"",""&F2&"",""&G2&"",""&H2&"",""&I2&""')"""">&nbsp;</span>"""
古今大战秦俑情,https://maoyan.com/films/7302,https://z3.ax1x.com/2021/05/30/2EgGi8.jpg,gjdzqyq,"动作,dz","港,g","张艺谋,zym,巩俐,gl,于荣光,yrg",zok,1990,"<a href=""https://maoyan.com/films/7302""><img src=""https://z3.ax1x.com/2021/05/30/2EgGi8.jpg"" tag=""古今大战秦俑情,gjdzqyq,动作,dz,港,g,张艺谋,zym,巩俐,gl,于荣光,yrg,zok,1990""></a><span class=""tip"" id=""https://z3.ax1x.com/2021/05/30/2EgGi8.jpg"" onclick=""alert('古今大战秦俑情,gjdzqyq,动作,dz,港,g,张艺谋,zym,巩俐,gl,于荣光,yrg,zok,1990')"">&nbsp;</span>",
赶尽杀绝,https://maoyan.com/films/24696,https://z3.ax1x.com/2021/05/30/2Egcz4.jpg,gjsj,"动作,dz",,,,2007,"<a href=""https://maoyan.com/films/24696""><img src=""https://z3.ax1x.com/2021/05/30/2Egcz4.jpg"" tag=""赶尽杀绝,gjsj,动作,dz,,,,2007""></a><span class=""tip"" id=""https://z3.ax1x.com/2021/05/30/2Egcz4.jpg"" onclick=""alert('赶尽杀绝,gjsj,动作,dz,,,,2007')"">&nbsp;</span>",
高考1977,https://maoyan.com/films/78107,https://z3.ax1x.com/2021/05/30/2Eg2QJ.jpg,gk1977,,,,,2009,"<a href=""https://maoyan.com/films/78107""><img src=""https://z3.ax1x.com/2021/05/30/2Eg2QJ.jpg"" tag=""高考1977,gk1977,,,,,2009""></a><span class=""tip"" id=""https://z3.ax1x.com/2021/05/30/2Eg2QJ.jpg"" onclick=""alert('高考1977,gk1977,,,,,2009')"">&nbsp;</span>",
革命之路,https://maoyan.com/films/27270,https://z3.ax1x.com/2021/05/30/2EgRy9.jpg,gmzl,,,"莱昂纳多,land,凯特温斯莱特,ktwslt",,2008,"<a href=""https://maoyan.com/films/27270""><img src=""https://z3.ax1x.com/2021/05/30/2EgRy9.jpg"" tag=""革命之路,gmzl,,,莱昂纳多,land,凯特温斯莱特,ktwslt,,2008""></a><span class=""tip"" id=""https://z3.ax1x.com/2021/05/30/2EgRy9.jpg"" onclick=""alert('革命之路,gmzl,,,莱昂纳多,land,凯特温斯莱特,ktwslt,,2008')"">&nbsp;</span>",
告密者,https://maoyan.com/films/257214,https://z3.ax1x.com/2021/05/30/2EgWLR.jpg,gmz,,,"道恩强森,deqs",,2013,"<a href=""https://maoyan.com/films/257214""><img src=""https://z3.ax1x.com/2021/05/30/2EgWLR.jpg"" tag=""告密者,gmz,,,道恩强森,deqs,,2013""></a><span class=""tip"" id=""https://z3.ax1x.com/2021/05/30/2EgWLR.jpg"" onclick=""alert('告密者,gmz,,,道恩强森,deqs,,2013')"">&nbsp;</span>",
钢琴家,https://maoyan.com/films/4883,https://z3.ax1x.com/2021/05/30/2Eghe1.jpg,gqj,"人物,rw",,,,2002,"<a href=""https://maoyan.com/films/4883""><img src=""https://z3.ax1x.com/2021/05/30/2Eghe1.jpg"" tag=""钢琴家,gqj,人物,rw,,,,2002""></a><span class=""tip"" id=""https://z3.ax1x.com/2021/05/30/2Eghe1.jpg"" onclick=""alert('钢琴家,gqj,人物,rw,,,,2002')"">&nbsp;</span>",
给我翅膀,https://maoyan.com/films/1250943,https://z3.ax1x.com/2021/05/30/2Eg4dx.jpg,gwcb,"动物,dw",,,zok,2019,"<a href=""https://maoyan.com/films/1250943""><img src=""https://z3.ax1x.com/2021/05/30/2Eg4dx.jpg"" tag=""给我翅膀,gwcb,动物,dw,,,zok,2019""></a><span class=""tip"" id=""https://z3.ax1x.com/2021/05/30/2Eg4dx.jpg"" onclick=""alert('给我翅膀,gwcb,动物,dw,,,zok,2019')"">&nbsp;</span>",
跟踪,https://maoyan.com/films/435,https://z3.ax1x.com/2021/05/30/2Eg6WF.jpg,gz,"犯罪,fz","港,g","游乃海,ynh,任达华,rdh,梁家辉,ljh",,2007,"<a href=""https://maoyan.com/films/435""><img src=""https://z3.ax1x.com/2021/05/30/2Eg6WF.jpg"" tag=""跟踪,gz,犯罪,fz,港,g,游乃海,ynh,任达华,rdh,梁家辉,ljh,,2007""></a><span class=""tip"" id=""https://z3.ax1x.com/2021/05/30/2Eg6WF.jpg"" onclick=""alert('跟踪,gz,犯罪,fz,港,g,游乃海,ynh,任达华,rdh,梁家辉,ljh,,2007')"">&nbsp;</span>",
狗镇,https://maoyan.com/films/6385,https://z3.ax1x.com/2021/05/30/2EgsiT.jpg,gz,,,"妮可基德曼,nkjdm",,2003,"<a href=""https://maoyan.com/films/6385""><img src=""https://z3.ax1x.com/2021/05/30/2EgsiT.jpg"" tag=""狗镇,gz,,,妮可基德曼,nkjdm,,2003""></a><span class=""tip"" id=""https://z3.ax1x.com/2021/05/30/2EgsiT.jpg"" onclick=""alert('狗镇,gz,,,妮可基德曼,nkjdm,,2003')"">&nbsp;</span>",
黑暗面,https://maoyan.com/films/556,https://z3.ax1x.com/2021/05/30/2EgDoV.jpg,ham,"悬疑,xy",,,,2011,"<a href=""https://maoyan.com/films/556""><img src=""https://z3.ax1x.com/2021/05/30/2EgDoV.jpg"" tag=""黑暗面,ham,悬疑,xy,,,,2011""></a><span class=""tip"" id=""https://z3.ax1x.com/2021/05/30/2EgDoV.jpg"" onclick=""alert('黑暗面,ham,悬疑,xy,,,,2011')"">&nbsp;</span>",
海边的曼彻斯特,https://maoyan.com/films/338365,https://z3.ax1x.com/2021/05/30/2EgBd0.jpg,hbdmcst,"家庭,jt",,,,2017,"<a href=""https://maoyan.com/films/338365""><img src=""https://z3.ax1x.com/2021/05/30/2EgBd0.jpg"" tag=""海边的曼彻斯特,hbdmcst,家庭,jt,,,,2017""></a><span class=""tip"" id=""https://z3.ax1x.com/2021/05/30/2EgBd0.jpg"" onclick=""alert('海边的曼彻斯特,hbdmcst,家庭,jt,,,,2017')"">&nbsp;</span>",
红白蓝,https://maoyan.com/films/1294,https://z3.ax1x.com/2021/05/30/2EgqQH.jpg,hbl,"家庭,jt",,"茱莉亚比诺什,zlybns",,1993,"<a href=""https://maoyan.com/films/1294""><img src=""https://z3.ax1x.com/2021/05/30/2EgqQH.jpg"" tag=""红白蓝,hbl,家庭,jt,,茱莉亚比诺什,zlybns,,1993""></a><span class=""tip"" id=""https://z3.ax1x.com/2021/05/30/2EgqQH.jpg"" onclick=""alert('红白蓝,hbl,家庭,jt,,茱莉亚比诺什,zlybns,,1993')"">&nbsp;</span>",
霍比特人123,https://maoyan.com/films/1045,https://z3.ax1x.com/2021/05/30/2EgLyd.jpg,hbtr,"奇幻,qh",,,,2013,"<a href=""https://maoyan.com/films/1045""><img src=""https://z3.ax1x.com/2021/05/30/2EgLyd.jpg"" tag=""霍比特人123,hbtr,奇幻,qh,,,,2013""></a><span class=""tip"" id=""https://z3.ax1x.com/2021/05/30/2EgLyd.jpg"" onclick=""alert('霍比特人123,hbtr,奇幻,qh,,,,2013')"">&nbsp;</span>",
海扁王,https://maoyan.com/films/42453,https://z3.ax1x.com/2021/05/30/2EgOOA.jpg,hbw,"犯罪,fz",,"尼古拉斯凯奇,nglskq",,2010,"<a href=""https://maoyan.com/films/42453""><img src=""https://z3.ax1x.com/2021/05/30/2EgOOA.jpg"" tag=""海扁王,hbw,犯罪,fz,,尼古拉斯凯奇,nglskq,,2010""></a><span class=""tip"" id=""https://z3.ax1x.com/2021/05/30/2EgOOA.jpg"" onclick=""alert('海扁王,hbw,犯罪,fz,,尼古拉斯凯奇,nglskq,,2010')"">&nbsp;</span>",
海蒂和爷爷,https://maoyan.com/films/337625,https://z3.ax1x.com/2021/05/30/2EgjeI.jpg,hdhyy,"家庭,jt",,,zok,2015,"<a href=""https://maoyan.com/films/337625""><img src=""https://z3.ax1x.com/2021/05/30/2EgjeI.jpg"" tag=""海蒂和爷爷,hdhyy,家庭,jt,,,zok,2015""></a><span class=""tip"" id=""https://z3.ax1x.com/2021/05/30/2EgjeI.jpg"" onclick=""alert('海蒂和爷爷,hdhyy,家庭,jt,,,zok,2015')"">&nbsp;</span>",
虎胆龙威1-4,https://maoyan.com/films/1613,https://z3.ax1x.com/2021/05/30/2Egvwt.jpg,hdlw,"动作,dz",,"布鲁斯威利斯,blswls",,1988,"<a href=""https://maoyan.com/films/1613""><img src=""https://z3.ax1x.com/2021/05/30/2Egvwt.jpg"" tag=""虎胆龙威1-4,hdlw,动作,dz,,布鲁斯威利斯,blswls,,1988""></a><span class=""tip"" id=""https://z3.ax1x.com/2021/05/30/2Egvwt.jpg"" onclick=""alert('虎胆龙威1-4,hdlw,动作,dz,,布鲁斯威利斯,blswls,,1988')"">&nbsp;</span>",
黑洞频率,https://maoyan.com/films/2933,https://z3.ax1x.com/2021/05/30/2EgxTP.jpg,hdpl,"科幻,kh",,,,2000,"<a href=""https://maoyan.com/films/2933""><img src=""https://z3.ax1x.com/2021/05/30/2EgxTP.jpg"" tag=""黑洞频率,hdpl,科幻,kh,,,,2000""></a><span class=""tip"" id=""https://z3.ax1x.com/2021/05/30/2EgxTP.jpg"" onclick=""alert('黑洞频率,hdpl,科幻,kh,,,,2000')"">&nbsp;</span>",
憨豆特工12,https://maoyan.com/films/216582,https://z3.ax1x.com/2021/05/30/2E2SFf.jpg,hdtg,"喜剧,xj",,,,2003,"<a href=""https://maoyan.com/films/216582""><img src=""https://z3.ax1x.com/2021/05/30/2E2SFf.jpg"" tag=""憨豆特工12,hdtg,喜剧,xj,,,,2003""></a><span class=""tip"" id=""https://z3.ax1x.com/2021/05/30/2E2SFf.jpg"" onclick=""alert('憨豆特工12,hdtg,喜剧,xj,,,,2003')"">&nbsp;</span>",
蝴蝶效应123,https://maoyan.com/films/1368,https://z3.ax1x.com/2021/05/30/2EgbSe.jpg,hdxy,"科幻,kh",,,,2004,"<a href=""https://maoyan.com/films/1368""><img src=""https://z3.ax1x.com/2021/05/30/2EgbSe.jpg"" tag=""蝴蝶效应123,hdxy,科幻,kh,,,,2004""></a><span class=""tip"" id=""https://z3.ax1x.com/2021/05/30/2EgbSe.jpg"" onclick=""alert('蝴蝶效应123,hdxy,科幻,kh,,,,2004')"">&nbsp;</span>",
荒岛余生,https://maoyan.com/films/6312,https://z3.ax1x.com/2021/05/30/2EgoFK.jpg,hdys,"冒险,mx",,"汤姆汉克斯,tmhks",,2000,"<a href=""https://maoyan.com/films/6312""><img src=""https://z3.ax1x.com/2021/05/30/2EgoFK.jpg"" tag=""荒岛余生,hdys,冒险,mx,,汤姆汉克斯,tmhks,,2000""></a><span class=""tip"" id=""https://z3.ax1x.com/2021/05/30/2EgoFK.jpg"" onclick=""alert('荒岛余生,hdys,冒险,mx,,汤姆汉克斯,tmhks,,2000')"">&nbsp;</span>",
华尔街之狼,https://maoyan.com/films/78179,https://z3.ax1x.com/2021/05/30/2Eg7WD.jpg,hejzl,"金融,jr",,"莱昂纳多,land",,2013,"<a href=""https://maoyan.com/films/78179""><img src=""https://z3.ax1x.com/2021/05/30/2Eg7WD.jpg"" tag=""华尔街之狼,hejzl,金融,jr,,莱昂纳多,land,,2013""></a><span class=""tip"" id=""https://z3.ax1x.com/2021/05/30/2Eg7WD.jpg"" onclick=""alert('华尔街之狼,hejzl,金融,jr,,莱昂纳多,land,,2013')"">&nbsp;</span>",
华尔街,https://maoyan.com/films/41345,https://z3.ax1x.com/2021/05/30/2Eg5o6.jpg,hej,"犯罪,fz",,"迈克尔道格拉斯,mkedgls",,2010,"<a href=""https://maoyan.com/films/41345""><img src=""https://z3.ax1x.com/2021/05/30/2Eg5o6.jpg"" tag=""华尔街,hej,犯罪,fz,,迈克尔道格拉斯,mkedgls,,2010""></a><span class=""tip"" id=""https://z3.ax1x.com/2021/05/30/2Eg5o6.jpg"" onclick=""alert('华尔街,hej,犯罪,fz,,迈克尔道格拉斯,mkedgls,,2010')"">&nbsp;</span>",
红番区,https://maoyan.com/films/78557,https://z3.ax1x.com/2021/05/30/2EgTJO.jpg,hfq,"动作,dz,喜剧,xj","港,g","成龙,cl",,1995,"<a href=""https://maoyan.com/films/78557""><img src=""https://z3.ax1x.com/2021/05/30/2EgTJO.jpg"" tag=""红番区,hfq,动作,dz,喜剧,xj,港,g,成龙,cl,,1995""></a><span class=""tip"" id=""https://z3.ax1x.com/2021/05/30/2EgTJO.jpg"" onclick=""alert('红番区,hfq,动作,dz,喜剧,xj,港,g,成龙,cl,,1995')"">&nbsp;</span>",
好好先生,https://maoyan.com/films/30830,https://z3.ax1x.com/2021/05/31/2Z6SfS.jpg,hhxs,"喜剧,xj,爱情,aq",,"金凯利,jkl",zok,2009,"<a href=""https://maoyan.com/films/30830""><img src=""https://z3.ax1x.com/2021/05/31/2Z6SfS.jpg"" tag=""好好先生,hhxs,喜剧,xj,爱情,aq,,金凯利,jkl,zok,2009""></a><span class=""tip"" id=""https://z3.ax1x.com/2021/05/31/2Z6SfS.jpg"" onclick=""alert('好好先生,hhxs,喜剧,xj,爱情,aq,,金凯利,jkl,zok,2009')"">&nbsp;</span>",
海角7号,https://maoyan.com/films/42787,https://z3.ax1x.com/2021/05/31/2Z69Sg.jpg,hj7h,"爱情,aq",,"范逸臣,fyc",,2009,"<a href=""https://maoyan.com/films/42787""><img src=""https://z3.ax1x.com/2021/05/31/2Z69Sg.jpg"" tag=""海角7号,hj7h,爱情,aq,,范逸臣,fyc,,2009""></a><span class=""tip"" id=""https://z3.ax1x.com/2021/05/31/2Z69Sg.jpg"" onclick=""alert('海角7号,hj7h,爱情,aq,,范逸臣,fyc,,2009')"">&nbsp;</span>",
哈利波特1-8,https://maoyan.com/films/3606,https://z3.ax1x.com/2021/05/31/2ZyOeI.jpg,hlbt,"奇幻,qh",,,zok,2002,"<a href=""https://maoyan.com/films/3606""><img src=""https://z3.ax1x.com/2021/05/31/2ZyOeI.jpg"" tag=""哈利波特1-8,hlbt,奇幻,qh,,,zok,2002""></a><span class=""tip"" id=""https://z3.ax1x.com/2021/05/31/2ZyOeI.jpg"" onclick=""alert('哈利波特1-8,hlbt,奇幻,qh,,,zok,2002')"">&nbsp;</span>",
灰猎犬号,https://maoyan.com/films/1186082,https://z3.ax1x.com/2021/05/31/2Zybyd.jpg,hlqh,"战争,zz",,"汤姆汉克斯,tmhks",zok,2020,"<a href=""https://maoyan.com/films/1186082""><img src=""https://z3.ax1x.com/2021/05/31/2Zybyd.jpg"" tag=""灰猎犬号,hlqh,战争,zz,,汤姆汉克斯,tmhks,zok,2020""></a><span class=""tip"" id=""https://z3.ax1x.com/2021/05/31/2Zybyd.jpg"" onclick=""alert('灰猎犬号,hlqh,战争,zz,,汤姆汉克斯,tmhks,zok,2020')"">&nbsp;</span>",
红辣椒盗梦侦探,https://maoyan.com/films/22210,https://z3.ax1x.com/2021/05/31/2ZyXwt.jpg,hljdmzt,"动画,dh","日,r",,,2006,"<a href=""https://maoyan.com/films/22210""><img src=""https://z3.ax1x.com/2021/05/31/2ZyXwt.jpg"" tag=""红辣椒盗梦侦探,hljdmzt,动画,dh,日,r,,,2006""></a><span class=""tip"" id=""https://z3.ax1x.com/2021/05/31/2ZyXwt.jpg"" onclick=""alert('红辣椒盗梦侦探,hljdmzt,动画,dh,日,r,,,2006')"">&nbsp;</span>",
荒蛮故事,https://maoyan.com/films/247767,https://z3.ax1x.com/2021/05/30/2E2ilQ.jpg,hmgs,,,,,2015,"<a href=""https://maoyan.com/films/247767""><img src=""https://z3.ax1x.com/2021/05/30/2E2ilQ.jpg"" tag=""荒蛮故事,hmgs,,,,,2015""></a><span class=""tip"" id=""https://z3.ax1x.com/2021/05/30/2E2ilQ.jpg"" onclick=""alert('荒蛮故事,hmgs,,,,,2015')"">&nbsp;</span>",
黑皮书,https://maoyan.com/films/21908,https://z3.ax1x.com/2021/05/30/2E2Fyj.jpg,hps,"战争,zz",,,,2009,"<a href=""https://maoyan.com/films/21908""><img src=""https://z3.ax1x.com/2021/05/30/2E2Fyj.jpg"" tag=""黑皮书,hps,战争,zz,,,,2009""></a><span class=""tip"" id=""https://z3.ax1x.com/2021/05/30/2E2Fyj.jpg"" onclick=""alert('黑皮书,hps,战争,zz,,,,2009')"">&nbsp;</span>",
红雀,https://maoyan.com/films/334926,https://z3.ax1x.com/2021/05/30/2E2PSg.jpg,hq,"动作,dz",,,,2018,"<a href=""https://maoyan.com/films/334926""><img src=""https://z3.ax1x.com/2021/05/30/2E2PSg.jpg"" tag=""红雀,hq,动作,dz,,,,2018""></a><span class=""tip"" id=""https://z3.ax1x.com/2021/05/30/2E2PSg.jpg"" onclick=""alert('红雀,hq,动作,dz,,,,2018')"">&nbsp;</span>",
后人,https://maoyan.com/films/40291,https://z3.ax1x.com/2021/05/30/2E2kOs.jpg,"hr,hy","家庭,jt",,"乔治克鲁尼,qzkln",,2011,"<a href=""https://maoyan.com/films/40291""><img src=""https://z3.ax1x.com/2021/05/30/2E2kOs.jpg"" tag=""后人,hr,hy,家庭,jt,,乔治克鲁尼,qzkln,,2011""></a><span class=""tip"" id=""https://z3.ax1x.com/2021/05/30/2E2kOs.jpg"" onclick=""alert('后人,hr,hy,家庭,jt,,乔治克鲁尼,qzkln,,2011')"">&nbsp;</span>",
黑水,https://maoyan.com/films/1298141,https://z3.ax1x.com/2021/05/30/2E29fS.png,hs,,,"安妮海瑟薇,anhsw",,2019,"<a href=""https://maoyan.com/films/1298141""><img src=""https://z3.ax1x.com/2021/05/30/2E29fS.png"" tag=""黑水,hs,,,安妮海瑟薇,anhsw,,2019""></a><span class=""tip"" id=""https://z3.ax1x.com/2021/05/30/2E29fS.png"" onclick=""alert('黑水,hs,,,安妮海瑟薇,anhsw,,2019')"">&nbsp;</span>",
花生酱猎鹰,https://maoyan.com/films/906358,https://z3.ax1x.com/2021/05/30/2E2Emn.jpg,hsjly,"喜剧,xj",,,,2019,"<a href=""https://maoyan.com/films/906358""><img src=""https://z3.ax1x.com/2021/05/30/2E2Emn.jpg"" tag=""花生酱猎鹰,hsjly,喜剧,xj,,,,2019""></a><span class=""tip"" id=""https://z3.ax1x.com/2021/05/30/2E2Emn.jpg"" onclick=""alert('花生酱猎鹰,hsjly,喜剧,xj,,,,2019')"">&nbsp;</span>",
海市蜃楼,https://maoyan.com/films/1219670,https://z3.ax1x.com/2021/05/30/2E2Vwq.jpg,hssl,"科幻,kh",,,,2019,"<a href=""https://maoyan.com/films/1219670""><img src=""https://z3.ax1x.com/2021/05/30/2E2Vwq.jpg"" tag=""海市蜃楼,hssl,科幻,kh,,,,2019""></a><span class=""tip"" id=""https://z3.ax1x.com/2021/05/30/2E2Vwq.jpg"" onclick=""alert('海市蜃楼,hssl,科幻,kh,,,,2019')"">&nbsp;</span>",
后天,https://maoyan.com/films/222592,https://z3.ax1x.com/2021/05/31/2ZyqOA.jpg,ht,"灾难,zn",,,zok,2004,"<a href=""https://maoyan.com/films/222592""><img src=""https://z3.ax1x.com/2021/05/31/2ZyqOA.jpg"" tag=""后天,ht,灾难,zn,,,zok,2004""></a><span class=""tip"" id=""https://z3.ax1x.com/2021/05/31/2ZyqOA.jpg"" onclick=""alert('后天,ht,灾难,zn,,,zok,2004')"">&nbsp;</span>",
幻体,https://maoyan.com/films/247869,https://z3.ax1x.com/2021/05/31/2ZyHQH.jpg,ht,"科幻,kh",,,,2016,"<a href=""https://maoyan.com/films/247869""><img src=""https://z3.ax1x.com/2021/05/31/2ZyHQH.jpg"" tag=""幻体,ht,科幻,kh,,,,2016""></a><span class=""tip"" id=""https://z3.ax1x.com/2021/05/31/2ZyHQH.jpg"" onclick=""alert('幻体,ht,科幻,kh,,,,2016')"">&nbsp;</span>",
火天之城,https://maoyan.com/films/541853,https://z3.ax1x.com/2021/05/31/2ZyxFf.jpg,htzc,"历史,ls","日,r",,,2009,"<a href=""https://maoyan.com/films/541853""><img src=""https://z3.ax1x.com/2021/05/31/2ZyxFf.jpg"" tag=""火天之城,htzc,历史,ls,日,r,,,2009""></a><span class=""tip"" id=""https://z3.ax1x.com/2021/05/31/2ZyxFf.jpg"" onclick=""alert('火天之城,htzc,历史,ls,日,r,,,2009')"">&nbsp;</span>",
火星救援,https://maoyan.com/films/246369,https://z3.ax1x.com/2021/05/31/2ZyjTP.jpg,hxjy,"科幻,kh",,"马特达蒙,mtdm",zok,2015,"<a href=""https://maoyan.com/films/246369""><img src=""https://z3.ax1x.com/2021/05/31/2ZyjTP.jpg"" tag=""火星救援,hxjy,科幻,kh,,马特达蒙,mtdm,zok,2015""></a><span class=""tip"" id=""https://z3.ax1x.com/2021/05/31/2ZyjTP.jpg"" onclick=""alert('火星救援,hxjy,科幻,kh,,马特达蒙,mtdm,zok,2015')"">&nbsp;</span>",
海啸奇迹,https://maoyan.com/films/78071,https://z3.ax1x.com/2021/05/31/2Z6mfU.jpg,hxqj,"灾难,zn",,,,2013,"<a href=""https://maoyan.com/films/78071""><img src=""https://z3.ax1x.com/2021/05/31/2Z6mfU.jpg"" tag=""海啸奇迹,hxqj,灾难,zn,,,,2013""></a><span class=""tip"" id=""https://z3.ax1x.com/2021/05/31/2Z6mfU.jpg"" onclick=""alert('海啸奇迹,hxqj,灾难,zn,,,,2013')"">&nbsp;</span>",
环形使者,https://maoyan.com/films/778,https://z3.ax1x.com/2021/05/31/2Z6upF.jpg,hxsz,"科幻,kh",,"布鲁斯威利斯,blswls",,2012,"<a href=""https://maoyan.com/films/778""><img src=""https://z3.ax1x.com/2021/05/31/2Z6upF.jpg"" tag=""环形使者,hxsz,科幻,kh,,布鲁斯威利斯,blswls,,2012""></a><span class=""tip"" id=""https://z3.ax1x.com/2021/05/31/2Z6upF.jpg"" onclick=""alert('环形使者,hxsz,科幻,kh,,布鲁斯威利斯,blswls,,2012')"">&nbsp;</span>",
婚姻故事,https://maoyan.com/films/1223030,https://z3.ax1x.com/2021/05/31/2Z6kmn.jpg,hygs,"爱情,aq",,"斯嘉丽约翰逊,sjlyhx","推荐,tj",2019,"<a href=""https://maoyan.com/films/1223030""><img src=""https://z3.ax1x.com/2021/05/31/2Z6kmn.jpg"" tag=""婚姻故事,hygs,爱情,aq,,斯嘉丽约翰逊,sjlyhx,推荐,tj,2019""></a><span class=""tip"" id=""https://z3.ax1x.com/2021/05/31/2Z6kmn.jpg"" onclick=""alert('婚姻故事,hygs,爱情,aq,,斯嘉丽约翰逊,sjlyhx,推荐,tj,2019')"">&nbsp;</span>",
荒野猎人,https://maoyan.com/films/247220,https://z3.ax1x.com/2021/05/31/2Z6iOs.jpg,hylr,"冒险,mx",,"莱昂纳多,land",,2016,"<a href=""https://maoyan.com/films/247220""><img src=""https://z3.ax1x.com/2021/05/31/2Z6iOs.jpg"" tag=""荒野猎人,hylr,冒险,mx,,莱昂纳多,land,,2016""></a><span class=""tip"" id=""https://z3.ax1x.com/2021/05/31/2Z6iOs.jpg"" onclick=""alert('荒野猎人,hylr,冒险,mx,,莱昂纳多,land,,2016')"">&nbsp;</span>",
黑衣人123,https://maoyan.com/films/544,https://z3.ax1x.com/2021/05/31/2Z6Awq.jpg,hyr,"科幻,kh",,"威尔史密斯,wesms",,1997,"<a href=""https://maoyan.com/films/544""><img src=""https://z3.ax1x.com/2021/05/31/2Z6Awq.jpg"" tag=""黑衣人123,hyr,科幻,kh,,威尔史密斯,wesms,,1997""></a><span class=""tip"" id=""https://z3.ax1x.com/2021/05/31/2Z6Awq.jpg"" onclick=""alert('黑衣人123,hyr,科幻,kh,,威尔史密斯,wesms,,1997')"">&nbsp;</span>",
黑鹰坠落,https://maoyan.com/films/1236,https://z3.ax1x.com/2021/05/31/2Z6Pyj.jpg,hyzl,"战争,zz",,,,2001,"<a href=""https://maoyan.com/films/1236""><img src=""https://z3.ax1x.com/2021/05/31/2Z6Pyj.jpg"" tag=""黑鹰坠落,hyzl,战争,zz,,,,2001""></a><span class=""tip"" id=""https://z3.ax1x.com/2021/05/31/2Z6Pyj.jpg"" onclick=""alert('黑鹰坠落,hyzl,战争,zz,,,,2001')"">&nbsp;</span>",
谎言之躯,https://maoyan.com/films/29407,https://z3.ax1x.com/2021/05/31/2Z6ClQ.jpg,hyzq,,,"莱昂纳多,land",,2008,"<a href=""https://maoyan.com/films/29407""><img src=""https://z3.ax1x.com/2021/05/31/2Z6ClQ.jpg"" tag=""谎言之躯,hyzq,,,莱昂纳多,land,,2008""></a><span class=""tip"" id=""https://z3.ax1x.com/2021/05/31/2Z6ClQ.jpg"" onclick=""alert('谎言之躯,hyzq,,,莱昂纳多,land,,2008')"">&nbsp;</span>",
寒战12,https://maoyan.com/films/825,https://z3.ax1x.com/2021/05/31/2Z6ET0.jpg,hz,"犯罪,fz","港,g","郭富城,gfc,梁家辉,ljh",zok,2012,"<a href=""https://maoyan.com/films/825""><img src=""https://z3.ax1x.com/2021/05/31/2Z6ET0.jpg"" tag=""寒战12,hz,犯罪,fz,港,g,郭富城,gfc,梁家辉,ljh,zok,2012""></a><span class=""tip"" id=""https://z3.ax1x.com/2021/05/31/2Z6ET0.jpg"" onclick=""alert('寒战12,hz,犯罪,fz,港,g,郭富城,gfc,梁家辉,ljh,zok,2012')"">&nbsp;</span>",
i型起源,https://maoyan.com/films/249275,https://z3.ax1x.com/2021/05/31/2Z6ZkV.jpg,ixqy,"科幻,kh",,,,2014,"<a href=""https://maoyan.com/films/249275""><img src=""https://z3.ax1x.com/2021/05/31/2Z6ZkV.jpg"" tag=""i型起源,ixqy,科幻,kh,,,,2014""></a><span class=""tip"" id=""https://z3.ax1x.com/2021/05/31/2Z6ZkV.jpg"" onclick=""alert('i型起源,ixqy,科幻,kh,,,,2014')"">&nbsp;</span>",
机动部队PTU1-4,https://maoyan.com/films/529,https://z3.ax1x.com/2021/05/31/2Z6eYT.jpg,jdbdptu,"犯罪,fz","港,g","杜琪峰,dqf,任达华,rdh,林雪,lx,邵美琪,smq",,2003,"<a href=""https://maoyan.com/films/529""><img src=""https://z3.ax1x.com/2021/05/31/2Z6eYT.jpg"" tag=""机动部队PTU1-4,jdbdptu,犯罪,fz,港,g,杜琪峰,dqf,任达华,rdh,林雪,lx,邵美琪,smq,,2003""></a><span class=""tip"" id=""https://z3.ax1x.com/2021/05/31/2Z6eYT.jpg"" onclick=""alert('机动部队PTU1-4,jdbdptu,犯罪,fz,港,g,杜琪峰,dqf,任达华,rdh,林雪,lx,邵美琪,smq,,2003')"">&nbsp;</span>",
